hour,H2 Cavern,CAES Diabatic,BATTERY Li-ion
2378,0.0,49.074772881118186,556.4802164574676
2379,0.0,49.074772881118186,556.4802164574676
2380,0.0,49.074772881118186,852.9178340870926
2381,0.0,49.074772881118186,2128.2417140964485
2382,651.5164912832263,49.074772881118186,2511.503869067406
2383,0.0,24.537386440559093,1781.9002115023825
2384,0.0,0.0,0.0
2385,0.0,0.0,0.0
2386,0.0,0.0,0.0
2387,0.0,0.0,0.0
2388,0.0,0.0,2095.565310363769
2389,0.0,0.0,2783.4002165807565
2390,0.0,0.0,4878.965526944526
2391,0.0,0.0,6974.530837308295
2392,0.0,0.0,8692.0
2393,0.0,0.0,8692.0
2394,471.8425537479786,0.0,8362.893994486893
2395,0.0,0.0,6109.597961837679
2396,0.0,0.0,3856.301929188465
2397,0.0,0.0,1731.966916046947
2398,0.0,0.0,0.0
2399,0.0,0.0,0.0
2400,943.6851074959573,0.0,0.0
2401,0.0,0.0,0.0
2402,0.0,0.0,0.0
2403,0.0,0.0,0.0
2404,0.0,0.0,590.8008197708763
2405,0.0,0.0,590.8008197708763
2406,1415.527661243936,0.0,590.8008197708763
2407,0.0,0.0,0.0
2408,0.0,0.0,0.0
2409,0.0,0.0,0.0
2410,0.0,0.0,0.0
2411,0.0,0.0,0.0
2412,1887.3702149919145,0.0,0.0
2413,0.0,0.0,0.0
2414,0.0,0.0,0.0
2415,0.0,0.0,0.0
2416,0.0,0.0,0.0
2417,0.0,0.0,0.0
2418,2359.2127687398934,0.0,0.0
2419,0.0,0.0,449.9152269769727
2420,0.0,0.0,1423.6513532711613
2421,0.0,0.0,1813.2346388820467
2422,0.0,0.0,734.4014327312645
2423,0.0,0.0,0.0
2424,2831.055322487872,0.0,0.0
2425,0.0,0.0,2067.1967376172915
2426,0.0,0.0,4162.762047981061
2427,0.0,0.0,6258.32735834483
2428,0.0,0.0,6258.32735834483
2429,0.0,0.0,6258.32735834483
2430,3302.897876235851,0.0,4506.592065298428
2431,0.0,0.0,2253.296032649214
2432,0.0,0.0,0.0
2433,0.0,0.0,0.0
2434,0.0,0.0,0.0
2435,0.0,0.0,0.0
2436,3774.74042998383,0.0,0.0
2437,0.0,0.0,0.0
2438,0.0,0.0,309.73875854492417
2439,0.0,0.0,2405.3040689086934
2440,0.0,0.0,4500.869379272463
2441,0.0,0.0,6596.434689636231
2442,4246.582983731809,0.0,8692.0
2443,0.0,0.0,8692.0
2444,0.0,0.0,8692.0
2445,0.0,0.0,8692.0
2446,0.0,0.0,6438.703967350786
2447,0.0,0.0,4185.407934701572
2448,4718.425537479788,28.463368271048537,5141.166526519468
2449,0.0,75.575150236922,7236.731836883237
2450,0.0,122.68693220279546,8692.0
2451,0.0,122.68693220279546,8692.0
2452,0.0,122.68693220279546,8692.0
2453,0.0,122.68693220279546,8692.0
2454,5190.268091227767,122.68693220279546,8692.0
2455,0.0,122.68693220279546,6438.703967350786
2456,0.0,122.68693220279546,4185.407934701572
2457,0.0,122.68693220279546,4185.407934701572
2458,0.0,122.68693220279546,4500.869379272463
2459,0.0,122.68693220279546,6596.434689636231
2460,5662.110644975745,122.68693220279546,8692.0
2461,0.0,122.68693220279546,8692.0
2462,0.0,122.68693220279546,8692.0
2463,0.0,122.68693220279546,8692.0
2464,0.0,122.68693220279546,8692.0
2465,0.0,122.68693220279546,8692.0
2466,6133.953198723724,98.14954576223636,6833.70286985426
2467,0.0,73.61215932167728,4580.406837205046
2468,0.0,49.074772881118186,2327.110804555832
2469,0.0,24.537386440559093,73.81477190661816
2470,0.0,0.0,0.0
2471,0.0,0.0,0.0
2472,6605.795752471703,0.0,0.0
2473,0.0,0.0,0.0
2474,0.0,0.0,0.0
2475,0.0,0.0,0.0
2476,0.0,0.0,0.0
2477,0.0,0.0,0.0
2478,7077.638306219682,0.0,0.0
2479,0.0,0.0,0.0
2480,0.0,0.0,0.0
2481,0.0,0.0,0.0
2482,0.0,0.0,0.0
2483,0.0,0.0,0.0
2484,7549.480859967661,0.0,1189.6095897461191
2485,0.0,0.0,3285.1749001098883
2486,0.0,0.0,5380.7402104736575
2487,0.0,36.44109017063269,7476.305520837426
2488,0.0,83.55287213650615,8692.0
2489,0.0,83.55287213650615,8692.0
2490,8021.32341371564,83.55287213650615,8692.0
2491,0.0,83.55287213650615,6438.703967350786
2492,0.0,83.55287213650615,4185.407934701572
2493,0.0,83.55287213650615,3389.6245788504866
2494,0.0,83.55287213650615,2253.296032649214
2495,0.0,83.55287213650615,2253.296032649214
2496,8493.165967463618,83.55287213650615,2253.296032649214
2497,0.0,83.55287213650615,2253.296032649214
2498,0.0,83.55287213650615,2253.296032649214
2499,0.0,83.55287213650615,2253.296032649214
2500,0.0,83.55287213650615,2253.296032649214
2501,0.0,83.55287213650615,2253.296032649214
2502,8965.008521211596,83.55287213650615,2253.296032649214
2503,0.0,83.55287213650615,0.0
2504,0.0,83.55287213650615,0.0
2505,0.0,83.55287213650615,0.0
2506,0.0,83.55287213650615,0.0
2507,0.0,83.55287213650615,135.5492879536098
2508,9436.851074959572,130.6646541023796,2231.114598317379
2509,0.0,177.77643606825308,4326.679908681148
2510,0.0,224.8882180341265,6422.245219044917
2511,0.0,272.0,8517.810529408685
2512,0.0,272.0,8692.0
2513,0.0,272.0,8692.0
2514,9908.693628707551,272.0,8692.0
2515,0.0,272.0,8692.0
2516,0.0,272.0,8692.0
2517,0.0,272.0,8692.0
2518,0.0,272.0,8692.0
2519,0.0,272.0,8547.857181441657
2520,10380.53618245553,272.0,8547.857181441657
2521,0.0,272.0,8547.857181441657
2522,0.0,272.0,8547.857181441657
2523,0.0,272.0,8692.0
2524,0.0,269.91125084615004,8692.0
2525,0.0,245.3738644055909,7492.647258296892
2526,10852.378736203507,220.83647796503183,6758.953347688675
2527,0.0,196.29909152447277,4505.6573150394615
2528,0.0,171.76170508391365,2252.361282390248
2529,0.0,147.22431864335456,0.0
2530,0.0,147.22431864335456,0.0
2531,0.0,147.22431864335456,2095.565310363769
2532,11324.221289951483,147.22431864335456,2095.565310363769
2533,0.0,147.22431864335456,4191.130620727538
2534,0.0,147.22431864335456,4500.869379272463
2535,0.0,147.22431864335456,6596.434689636231
2536,0.0,147.22431864335456,8692.0
2537,0.0,147.22431864335456,8692.0
2538,11796.063843699463,122.68693220279546,6670.893110366418
2539,0.0,98.14954576223636,4417.597077717204
2540,0.0,73.61215932167728,2164.3010450679903
2541,0.0,49.074772881118186,0.0
2542,0.0,24.537386440559093,0.0
2543,0.0,0.0,0.0
2544,11144.547352416235,0.0,0.0
2545,0.0,0.0,1387.781248612272
2546,0.0,0.0,1387.781248612272
2547,0.0,0.0,1387.781248612272
2548,0.0,0.0,1387.781248612272
2549,0.0,0.0,1387.781248612272
2550,10493.030861133013,0.0,1387.781248612272
2551,0.0,0.0,0.0
2552,0.0,0.0,0.0
2553,0.0,0.0,0.0
2554,0.0,0.0,0.0
2555,0.0,0.0,0.0
2556,9841.514369849783,0.0,229.45132393338656
2557,0.0,0.0,618.3765973777329
2558,0.0,0.0,1674.926193244517
2559,0.0,0.0,2253.296032649214
2560,0.0,0.0,2253.296032649214
2561,0.0,0.0,2253.296032649214
2562,9189.99787856656,0.0,0.0
2563,0.0,0.0,0.0
2564,0.0,0.0,0.0
2565,0.0,0.0,0.0
2566,0.0,0.0,0.0
2567,0.0,0.0,0.0
2568,8538.481387283333,0.0,0.0
2569,0.0,0.0,0.0
2570,0.0,0.0,0.0
2571,0.0,0.0,0.0
2572,0.0,0.0,0.0
2573,0.0,0.0,0.0
2574,7886.964896000107,0.0,0.0
2575,0.0,0.0,0.0
2576,0.0,0.0,0.0
2577,0.0,0.0,0.0
2578,0.0,0.0,1476.999675699248
2579,0.0,0.0,3350.3061169368184
2580,7235.448404716881,0.0,4500.869379272463
2581,0.0,0.0,4500.869379272463
2582,0.0,0.0,4500.869379272463
2583,0.0,0.0,4500.869379272463
2584,0.0,0.0,6596.434689636231
2585,0.0,0.0,8692.0
2586,7707.29095846486,0.0,8692.0
2587,0.0,0.0,6438.703967350786
2588,0.0,0.0,4185.407934701572
2589,0.0,0.0,3305.5581761368912
2590,0.0,0.0,1052.2621434876776
2591,0.0,0.0,1052.2621434876776
2592,8179.1335122128385,0.0,1052.2621434876776
2593,0.0,0.0,1052.2621434876776
2594,0.0,0.0,1052.2621434876776
2595,0.0,0.0,0.0
2596,0.0,0.0,0.0
2597,0.0,0.0,0.0
2598,8650.976065960816,0.0,0.0
2599,0.0,0.0,0.0
2600,0.0,0.0,0.0
2601,0.0,0.0,0.0
2602,0.0,0.0,1602.9828408230303
2603,0.0,0.0,1602.9828408230303
2604,9122.818619708794,0.0,3698.5481511868
2605,0.0,47.11178196587346,3698.5481511868
2606,0.0,47.11178196587346,5794.113461550569
2607,0.0,94.22356393174692,7889.678771914338
2608,0.0,98.14954576223636,8692.0
2609,0.0,98.14954576223636,8692.0
2610,9594.661173456772,98.14954576223636,8692.0
2611,0.0,98.14954576223636,8692.0
2612,0.0,73.61215932167728,6438.703967350786
2613,0.0,49.074772881118186,4185.407934701572
2614,0.0,49.074772881118186,3319.894431589051
2615,0.0,49.074772881118186,3319.894431589051
2616,10066.50372720475,49.074772881118186,3319.894431589051
2617,0.0,49.074772881118186,3319.894431589051
2618,0.0,49.074772881118186,3319.894431589051
2619,0.0,49.074772881118186,3319.894431589051
2620,0.0,49.074772881118186,4506.592065298428
2621,0.0,49.074772881118186,4506.592065298428
2622,10538.346280952728,49.074772881118186,4506.592065298428
2623,0.0,24.537386440559093,2253.296032649214
2624,0.0,0.0,0.0
2625,0.0,0.0,0.0
2626,0.0,0.0,0.0
2627,0.0,0.0,0.0
2628,11010.188834700706,0.0,2095.565310363769
2629,0.0,0.0,4191.130620727538
2630,0.0,0.0,6286.695931091308
2631,0.0,0.0,7262.393114340771
2632,0.0,0.0,8692.0
2633,0.0,0.0,8692.0
2634,11482.031388448684,0.0,8692.0
2635,0.0,0.0,8692.0
2636,0.0,0.0,8692.0
2637,0.0,0.0,6438.703967350786
2638,0.0,0.0,6438.703967350786
2639,0.0,0.0,5621.055314888185
2640,11953.873942196662,0.0,4506.592065298428
2641,0.0,0.0,2253.296032649214
2642,0.0,0.0,2253.296032649214
2643,0.0,0.0,2253.296032649214
2644,0.0,0.0,2253.296032649214
2645,0.0,0.0,2253.296032649214
2646,12425.71649594464,0.0,2253.296032649214
2647,0.0,0.0,0.0
2648,0.0,0.0,0.0
2649,0.0,0.0,0.0
2650,0.0,0.0,0.0
2651,0.0,0.0,309.73875854492417
2652,12897.559049692618,47.11178196587346,2405.3040689086934
2653,0.0,94.22356393174692,4500.869379272463
2654,0.0,141.3353458976204,6596.434689636231
2655,0.0,188.44712786349385,6596.434689636231
2656,0.0,235.5589098293673,8692.0
2657,0.0,272.0,8692.0
2658,13369.401603440596,272.0,6438.703967350786
2659,0.0,272.0,6438.703967350786
2660,0.0,272.0,6438.703967350786
2661,0.0,272.0,5269.233326590898
2662,0.0,272.0,3015.9372939416844
2663,0.0,272.0,3015.9372939416844
2664,13841.244157188574,272.0,2840.7315211583027
2665,0.0,272.0,2840.7315211583027
2666,0.0,272.0,2840.7315211583027
2667,0.0,272.0,2840.7315211583027
2668,0.0,272.0,2840.7315211583027
2669,0.0,272.0,2840.7315211583027
2670,14313.086710936552,272.0,2415.16255726457
2671,0.0,272.0,161.86652461535596
2672,0.0,272.0,0.0
2673,0.0,272.0,0.0
2674,0.0,272.0,2095.565310363769
2675,0.0,272.0,2095.565310363769
2676,14784.92926468453,272.0,2405.3040689086934
2677,0.0,272.0,4500.869379272463
2678,0.0,272.0,6596.434689636231
2679,0.0,272.0,6596.434689636231
2680,0.0,272.0,8692.0
2681,0.0,272.0,8692.0
2682,15256.771818432508,272.0,8692.0
2683,0.0,269.91125084615004,8480.494774967536
2684,0.0,269.91125084615004,6558.704117983288
2685,0.0,269.91125084615004,4784.090875120525
2686,0.0,269.91125084615004,4181.070957921855
2687,0.0,269.91125084615004,3355.397872195752
2688,15728.614372180486,269.91125084615004,3953.900658865522
2689,0.0,269.91125084615004,5223.064661412587
2690,0.0,269.91125084615004,6106.481448212408
2691,0.0,269.91125084615004,6560.539658538668
2692,0.0,269.91125084615004,6779.12836881537
2693,0.0,269.91125084615004,6779.12836881537
2694,16200.456925928464,245.3738644055909,6705.6066757005465
2695,0.0,220.83647796503183,4452.310643051333
2696,0.0,196.29909152447277,2199.014610402119
2697,0.0,196.29909152447277,0.0
2698,0.0,196.29909152447277,0.0
2699,0.0,196.29909152447277,0.0
2700,16672.299479676443,196.29909152447277,1123.996146781916
2701,0.0,196.29909152447277,2457.3819503071104
2702,0.0,196.29909152447277,4552.94726067088
2703,0.0,196.29909152447277,6648.512571034649
2704,0.0,196.29909152447277,8692.0
2705,0.0,196.29909152447277,8692.0
2706,17144.14203342442,196.29909152447277,8692.0
2707,0.0,171.76170508391365,7432.892808415509
2708,0.0,147.22431864335456,5179.596775766295
2709,0.0,122.68693220279546,3286.23134898274
2710,0.0,98.14954576223636,1032.935316333526
2711,0.0,73.61215932167728,1026.859053192899
2712,17615.9845871724,49.074772881118186,1026.859053192899
2713,0.0,49.074772881118186,1026.859053192899
2714,0.0,49.074772881118186,1026.859053192899
2715,0.0,49.074772881118186,1026.859053192899
2716,0.0,49.074772881118186,1026.859053192899
2717,0.0,49.074772881118186,1026.859053192899
2718,18087.827140920377,49.074772881118186,1026.859053192899
2719,0.0,24.537386440559093,0.0
2720,0.0,0.0,0.0
2721,0.0,0.0,0.0
2722,0.0,0.0,0.0
2723,0.0,0.0,0.0
2724,18009.787207953123,0.0,1801.7585383128808
2725,0.0,0.0,2405.3040689086934
2726,0.0,0.0,4500.869379272463
2727,0.0,0.0,6596.434689636231
2728,0.0,0.0,8692.0
2729,0.0,0.0,8692.0
2730,18481.6297617011,0.0,8692.0
2731,0.0,0.0,8692.0
2732,0.0,0.0,7666.771277105578
2733,0.0,0.0,7294.888443074058
2734,0.0,0.0,5041.592410424844
2735,0.0,0.0,2788.2963777756304
2736,18953.47231544908,0.0,2253.296032649214
2737,0.0,0.0,2253.296032649214
2738,0.0,0.0,2253.296032649214
2739,0.0,0.0,2253.296032649214
2740,0.0,0.0,2253.296032649214
2741,0.0,0.0,2253.296032649214
2742,19425.314869197056,0.0,2253.296032649214
2743,0.0,0.0,0.0
2744,0.0,0.0,0.0
2745,0.0,0.0,0.0
2746,0.0,0.0,0.0
2747,0.0,47.11178196587346,0.0
2748,19897.157422945034,47.11178196587346,1332.3886365002936
2749,0.0,47.11178196587346,1332.3886365002936
2750,0.0,94.22356393174692,3427.953946864063
2751,0.0,141.3353458976204,5523.519257227832
2752,0.0,188.44712786349385,6317.516582456667
2753,0.0,224.8882180341265,8413.081892820435
2754,20368.99997669301,272.0,8692.0
2755,0.0,272.0,8692.0
2756,0.0,272.0,8692.0
2757,0.0,272.0,8692.0
2758,0.0,272.0,8692.0
2759,0.0,272.0,8692.0
2760,20840.84253044099,272.0,8692.0
2761,0.0,272.0,8692.0
2762,0.0,272.0,8692.0
2763,0.0,272.0,8692.0
2764,0.0,272.0,8692.0
2765,0.0,272.0,8692.0
2766,21312.685084188968,272.0,8692.0
2767,0.0,272.0,8692.0
2768,0.0,272.0,8692.0
2769,0.0,272.0,8692.0
2770,0.0,272.0,8692.0
2771,0.0,272.0,8692.0
2772,21784.527637936942,272.0,8692.0
2773,0.0,272.0,8692.0
2774,0.0,272.0,8692.0
2775,0.0,272.0,8692.0
2776,0.0,272.0,8692.0
2777,0.0,272.0,8692.0
2778,22256.370191684924,247.4626135594409,7950.564384957865
2779,0.0,222.92522711888185,6770.111719789484
2780,0.0,198.38784067832276,4516.81568714027
2781,0.0,173.85045423776364,2263.519654491056
2782,0.0,149.31306779720455,10.223621841842032
2783,0.0,124.77568135664546,0.0
2784,21604.853700401694,124.77568135664546,0.0
2785,0.0,124.77568135664546,0.0
2786,0.0,124.77568135664546,0.0
2787,0.0,124.77568135664546,0.0
2788,0.0,124.77568135664546,0.0
2789,0.0,124.77568135664546,0.0
2790,20953.337209118472,124.77568135664546,0.0
2791,0.0,124.77568135664546,0.0
2792,0.0,124.77568135664546,0.0
2793,0.0,124.77568135664546,0.0
2794,0.0,124.77568135664546,0.0
2795,0.0,124.77568135664546,1396.2483332553588
2796,20301.82071783525,124.77568135664546,2405.3040689086934
2797,0.0,124.77568135664546,4500.869379272463
2798,0.0,124.77568135664546,6596.434689636231
2799,0.0,124.77568135664546,8692.0
2800,0.0,124.77568135664546,8692.0
2801,0.0,124.77568135664546,8692.0
2802,20773.663271583224,124.77568135664546,8692.0
2803,0.0,118.25569591775027,8692.0
2804,0.0,98.14954576223636,7219.930672828275
2805,0.0,73.61215932167728,4966.6346401790615
2806,0.0,49.074772881118186,2713.338607529848
2807,0.0,24.537386440559093,460.0425748806339
2808,20122.1467803,0.0,0.0
2809,0.0,0.0,0.0
2810,0.0,0.0,0.0
2811,0.0,0.0,0.0
2812,0.0,0.0,0.0
2813,0.0,0.0,0.0
2814,19470.63028901677,0.0,0.0
2815,0.0,0.0,0.0
2816,0.0,0.0,0.0
2817,0.0,0.0,0.0
2818,0.0,0.0,0.0
2819,0.0,0.0,1356.0558300415078
2820,18819.113797733546,0.0,1356.0558300415078
2821,0.0,0.0,3451.621140405277
2822,0.0,0.0,5547.186450769046
2823,0.0,47.11178196587346,7642.751761132816
2824,0.0,47.11178196587346,8692.0
2825,0.0,47.11178196587346,8692.0
2826,19290.956351481524,47.11178196587346,8692.0
2827,0.0,47.11178196587346,6759.888097947642
2828,0.0,47.11178196587346,6759.888097947642
2829,0.0,47.11178196587346,4506.592065298428
2830,0.0,47.11178196587346,2253.296032649214
2831,0.0,47.11178196587346,2253.296032649214
2832,19762.7989052295,47.11178196587346,2253.296032649214
2833,0.0,47.11178196587346,2253.296032649214
2834,0.0,47.11178196587346,2253.296032649214
2835,0.0,47.11178196587346,2253.296032649214
2836,0.0,47.11178196587346,2253.296032649214
2837,0.0,47.11178196587346,2253.296032649214
2838,20234.64145897748,47.11178196587346,2253.296032649214
2839,0.0,47.11178196587346,0.0
2840,0.0,47.11178196587346,0.0
2841,0.0,47.11178196587346,0.0
2842,0.0,47.11178196587346,439.8466270164381
2843,0.0,47.11178196587346,2405.3040689086934
2844,20706.484012725457,47.11178196587346,4500.869379272463
2845,0.0,47.11178196587346,6596.434689636231
2846,0.0,47.11178196587346,8692.0
2847,0.0,47.11178196587346,8692.0
2848,0.0,47.11178196587346,8692.0
2849,0.0,47.11178196587346,8692.0
2850,21178.326566473435,47.11178196587346,8692.0
2851,0.0,47.11178196587346,8692.0
2852,0.0,47.11178196587346,8692.0
2853,0.0,47.11178196587346,6438.703967350786
2854,0.0,47.11178196587346,4185.407934701572
2855,0.0,47.11178196587346,2322.173388332129
2856,21650.169120221413,47.11178196587346,2322.173388332129
2857,0.0,47.11178196587346,2322.173388332129
2858,0.0,47.11178196587346,2322.173388332129
2859,0.0,47.11178196587346,1713.4400214260008
2860,0.0,47.11178196587346,0.0
2861,0.0,47.11178196587346,0.0
2862,22122.01167396939,47.11178196587346,0.0
2863,0.0,47.11178196587346,0.0
2864,0.0,47.11178196587346,0.0
2865,0.0,47.11178196587346,0.0
2866,0.0,47.11178196587346,0.0
2867,0.0,47.11178196587346,0.0
2868,22593.85422771737,47.11178196587346,2095.565310363769
2869,0.0,47.11178196587346,4191.130620727538
2870,0.0,47.11178196587346,6286.695931091308
2871,0.0,47.11178196587346,8382.261241455077
2872,0.0,47.11178196587346,8692.0
2873,0.0,47.11178196587346,8692.0
2874,23065.696781465347,47.11178196587346,6438.703967350786
2875,0.0,47.11178196587346,4185.407934701572
2876,0.0,47.11178196587346,1932.1119020523583
2877,0.0,47.11178196587346,1599.292109699639
2878,0.0,47.11178196587346,0.0
2879,0.0,47.11178196587346,0.0
2880,22414.18029018212,47.11178196587346,0.0
2881,0.0,47.11178196587346,0.0
2882,0.0,47.11178196587346,0.0
2883,0.0,47.11178196587346,0.0
2884,0.0,47.11178196587346,0.0
2885,0.0,47.11178196587346,0.0
2886,21762.66379889889,47.11178196587346,0.0
2887,0.0,47.11178196587346,0.0
2888,0.0,47.11178196587346,0.0
2889,0.0,47.11178196587346,0.0
2890,0.0,47.11178196587346,0.0
2891,0.0,47.11178196587346,0.0
2892,21111.14730761567,47.11178196587346,0.0
2893,0.0,47.11178196587346,2095.565310363769
2894,0.0,47.11178196587346,2095.565310363769
2895,0.0,47.11178196587346,3863.53447500233
2896,0.0,47.11178196587346,3863.53447500233
2897,0.0,47.11178196587346,3863.53447500233
2898,20459.630816332443,47.11178196587346,3863.53447500233
2899,0.0,47.11178196587346,3863.53447500233
2900,0.0,47.11178196587346,3698.317945997605
2901,0.0,47.11178196587346,3698.317945997605
2902,0.0,47.11178196587346,2606.6704556965565
2903,0.0,47.11178196587346,1739.0165550595052
2904,19808.114325049217,47.11178196587346,573.4191969789446
2905,0.0,47.11178196587346,573.4191969789446
2906,0.0,47.11178196587346,573.4191969789446
2907,0.0,47.11178196587346,573.4191969789446
2908,0.0,47.11178196587346,573.4191969789446
2909,0.0,47.11178196587346,573.4191969789446
2910,19156.59783376599,47.11178196587346,573.4191969789446
2911,0.0,47.11178196587346,0.0
2912,0.0,47.11178196587346,0.0
2913,0.0,47.11178196587346,0.0
2914,0.0,47.11178196587346,1681.8589708028112
2915,0.0,47.11178196587346,3777.424281166581
2916,18505.081342482765,47.11178196587346,5872.98959153035
2917,0.0,47.11178196587346,6812.098203612448
2918,0.0,47.11178196587346,8692.0
2919,0.0,47.11178196587346,8692.0
2920,0.0,47.11178196587346,8692.0
2921,0.0,47.11178196587346,6438.703967350786
2922,18976.923896230743,47.11178196587346,5556.885168641035
2923,0.0,47.11178196587346,4506.592065298428
2924,0.0,47.11178196587346,2253.296032649214
2925,0.0,47.11178196587346,0.0
2926,0.0,47.11178196587346,0.0
2927,0.0,47.11178196587346,0.0
2928,18325.40740494752,47.11178196587346,0.0
2929,0.0,47.11178196587346,0.0
2930,0.0,47.11178196587346,0.0
2931,0.0,47.11178196587346,0.0
2932,0.0,47.11178196587346,0.0
2933,0.0,47.11178196587346,0.0
2934,17673.89091366429,47.11178196587346,0.0
2935,0.0,47.11178196587346,0.0
2936,0.0,47.11178196587346,0.0
2937,0.0,47.11178196587346,0.0
2938,0.0,47.11178196587346,2095.565310363769
2939,0.0,47.11178196587346,4191.130620727538
2940,18145.73346741227,47.11178196587346,4500.869379272463
2941,0.0,47.11178196587346,4500.869379272463
2942,0.0,47.11178196587346,6596.434689636231
2943,0.0,47.11178196587346,6596.434689636231
2944,0.0,47.11178196587346,6596.434689636231
2945,0.0,47.11178196587346,6596.434689636231
2946,18617.576021160246,47.11178196587346,6596.434689636231
2947,0.0,47.11178196587346,6596.434689636231
2948,0.0,47.11178196587346,6596.434689636231
2949,0.0,47.11178196587346,6596.434689636231
2950,0.0,47.11178196587346,6596.434689636231
2951,0.0,47.11178196587346,6596.434689636231
2952,19089.418574908224,47.11178196587346,6596.434689636231
2953,0.0,47.11178196587346,8692.0
2954,0.0,47.11178196587346,8692.0
2955,0.0,47.11178196587346,8692.0
2956,0.0,47.11178196587346,8692.0
2957,0.0,47.11178196587346,8692.0
2958,19561.2611286562,47.11178196587346,8692.0
2959,0.0,47.11178196587346,6994.5704358989615
2960,0.0,47.11178196587346,6994.5704358989615
2961,0.0,47.11178196587346,6994.5704358989615
2962,0.0,94.22356393174692,6994.5704358989615
2963,0.0,141.3353458976204,8692.0
2964,20033.10368240418,141.3353458976204,8692.0
2965,0.0,141.3353458976204,8692.0
2966,0.0,141.3353458976204,8692.0
2967,0.0,147.22431864335456,8692.0
2968,0.0,147.22431864335456,8692.0
2969,0.0,122.68693220279546,8692.0
2970,20504.94623615216,98.14954576223636,6438.703967350786
2971,0.0,73.61215932167728,4185.407934701572
2972,0.0,49.074772881118186,1932.1119020523583
2973,0.0,24.537386440559093,0.0
2974,0.0,0.0,0.0
2975,0.0,0.0,0.0
2976,20976.788789900136,0.0,0.0
2977,0.0,0.0,0.0
2978,0.0,0.0,0.0
2979,0.0,0.0,0.0
2980,0.0,0.0,0.0
2981,0.0,0.0,0.0
2982,21448.631343648118,0.0,2095.565310363769
2983,0.0,0.0,0.0
2984,0.0,0.0,0.0
2985,0.0,0.0,0.0
2986,0.0,0.0,0.0
2987,0.0,0.0,0.0
2988,21920.47389739609,0.0,0.0
2989,0.0,0.0,0.0
2990,0.0,0.0,655.5055544813031
2991,0.0,0.0,2751.0708648450723
2992,0.0,0.0,4846.636175208841
2993,0.0,0.0,6942.201485572611
2994,22392.31645114407,0.0,8692.0
2995,0.0,0.0,8692.0
2996,0.0,0.0,8692.0
2997,0.0,0.0,8692.0
2998,0.0,0.0,8692.0
2999,0.0,0.0,8692.0
3000,22864.159004892048,0.0,8692.0
3001,0.0,0.0,8692.0
3002,0.0,0.0,7911.842385186777
3003,0.0,0.0,7911.842385186777
3004,0.0,0.0,6496.690954378792
3005,0.0,0.0,4506.592065298428
3006,23336.001558640022,0.0,4506.592065298428
3007,0.0,0.0,2253.296032649214
3008,0.0,0.0,0.0
3009,0.0,0.0,0.0
3010,0.0,0.0,0.0
3011,0.0,0.0,0.0
3012,23807.844112388004,47.11178196587346,2041.4294105443016
3013,0.0,94.22356393174692,4136.994720908071
3014,0.0,141.3353458976204,6232.56003127184
3015,0.0,188.44712786349385,8328.125341635608
3016,0.0,235.5589098293673,8692.0
3017,0.0,272.0,8692.0
3018,24279.68666613598,272.0,8692.0
3019,0.0,272.0,8692.0
3020,0.0,272.0,6438.703967350786
3021,0.0,272.0,4185.407934701572
3022,0.0,272.0,1932.1119020523583
3023,0.0,272.0,0.0
3024,24751.52921988396,272.0,0.0
3025,0.0,272.0,157.7307222854447
3026,0.0,272.0,2253.296032649214
3027,0.0,272.0,2253.296032649214
3028,0.0,272.0,2253.296032649214
3029,0.0,272.0,2253.296032649214
3030,25223.371773631938,272.0,2253.296032649214
3031,0.0,272.0,2253.296032649214
3032,0.0,272.0,0.0
3033,0.0,272.0,0.0
3034,0.0,272.0,0.0
3035,0.0,272.0,0.0
3036,25695.21432737992,272.0,1389.6486383019746
3037,0.0,272.0,3485.213948665744
3038,0.0,272.0,5580.779259029513
3039,0.0,272.0,7676.344569393283
3040,0.0,272.0,8692.0
3041,0.0,272.0,8692.0
3042,26167.056881127894,272.0,8692.0
3043,0.0,247.4626135594409,8140.152975048879
3044,0.0,222.92522711888185,6869.165234765155
3045,0.0,198.38784067832276,4615.869202115941
3046,0.0,173.85045423776364,2574.121197240265
3047,0.0,149.31306779720455,1374.6019585473305
3048,26638.89943487587,124.77568135664546,1374.6019585473305
3049,0.0,100.23829491608636,1374.6019585473305
3050,0.0,100.23829491608636,1498.2132610619306
3051,0.0,100.23829491608636,1691.40516050505
3052,0.0,100.23829491608636,1775.1055213296886
3053,0.0,98.14954576223636,1800.7613383053204
3054,25987.382943592645,73.61215932167728,1800.7613383053204
3055,0.0,49.074772881118186,849.7749994227476
3056,0.0,24.537386440559093,0.0
3057,0.0,0.0,0.0
3058,0.0,0.0,0.0
3059,0.0,0.0,2095.565310363769
3060,25335.86645230942,0.0,2783.212966931303
3061,0.0,0.0,4878.778277295072
3062,0.0,0.0,6974.343587658841
3063,0.0,0.0,6974.343587658841
3064,0.0,0.0,4967.429253222703
3065,0.0,0.0,2714.1332205734884
3066,24684.349961026197,0.0,2253.296032649214
3067,0.0,0.0,2253.296032649214
3068,0.0,0.0,2253.296032649214
3069,0.0,0.0,0.0
3070,0.0,0.0,0.0
3071,0.0,0.0,0.0
3072,24032.833469742967,0.0,0.0
3073,0.0,0.0,0.0
3074,0.0,0.0,0.0
3075,0.0,0.0,0.0
3076,0.0,0.0,0.0
